,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
785,La Landonne Côte-Rôtie 2013,France,Côte-Rôtie,Delas,4.0,26,165.71,2013,Red
786,Clos de l'Echo Chinon 2014,France,Chinon,Couly-Dutheil,3.7,260,22.8,2014,Red
787,Haut-Médoc 2014,France,Haut-Médoc,Château Clement-Pichon,3.7,261,18.9,2014,Red
788,Haut-Médoc 2005,France,Haut-Médoc,Château Caronne Ste. Gemme,3.9,261,27.95,2005,Red
789,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château La Dominique,4.0,262,55.95,2015,Red
790,L'Hospitalet de Gazin Pomerol 2014,France,Pomerol,Château Gazin,4.0,262,35.09,2014,Red
791,Médoc 2017,France,Médoc,Château Bellegrave,3.9,262,12.52,2017,Red
792,Bourgogne Pinot Noir 2017,France,Bourgogne,Domaine Henri Boillot,4.0,263,27.9,2017,Red
793,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,Château Trotte Vieille,4.2,263,70.19,2012,Red
794,Côtes du Rhône Villages Terre D'Argile 2017,France,Côtes-du-Rhône-Villages,Domaine de la Janasse,3.8,263,17.9,2017,Red
795,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Léoville Poyferré,4.3,264,109.0,2016,Red
796,Châteauneuf-du-Pape Chaupin 2013,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.1,265,59.0,2013,Red
797,Nostre Païs Rouge 2016,France,Costières-de-Nîmes,Michel Gassier,3.8,266,14.21,2016,Red
798,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine du Vieux Lazaret,4.2,2663,23.88,2016,Red
799,Reflets de l'âme Vacqueyras 2015,France,Vacqueyras,Fontaine du Clos,3.8,267,11.21,2015,Red
800,Pomerol 2015,France,Pomerol,Château Gazin,4.2,267,85.29,2015,Red
801,Médoc 2015,France,Médoc,Château Haut-Maurac,3.7,267,24.8,2015,Red
802,Pomerol 2010,France,Pomerol,Château Gombaude-Guillot,4.3,267,79.68,2010,Red
803,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Sansonnet,4.1,268,41.95,2015,Red
804,Médoc 2014,France,Médoc,Château Saint-Aubin,3.7,268,14.52,2014,Red
805,Pomerol 2005,France,Pomerol,Clos Rene,4.2,268,54.95,2005,Red
806,Vieilles Vignes Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,François Arnaud,3.7,269,29.13,2015,Red
807,Châteauneuf-du-Pape Croix De Bois 2004,France,Châteauneuf-du-Pape,M. Chapoutier,4.2,27,88.95,2004,Red
808,Pinot Noir Alsace Réserve 2018,France,Alsace,Trimbach,3.7,27,17.45,2018,Red
809,Clos de Vougeot Grand Cru 2012,France,Clos Vougeot Grand Cru,Joseph Drouhin,4.5,27,190.09,2012,Red
810,Les Terres Rouges Cahors 2012,France,Cahors,Rigal,3.9,27,17.45,2012,Red
811,Gevrey-Chambertin 1er Cru 'Clos des Issarts' (Monopole) 2013,France,Gevrey-Chambertin 1er Cru 'Issarts',Faiveley,4.4,27,73.9,2013,Red
812,Vosne-Romanée 2017,France,Vosne-Romanée,Domaine Arnoux-Lachaux,4.1,27,103.98,2017,Red
813,Haut-Médoc 2013,France,Haut-Médoc,Château Fontesteau,3.7,27,17.29,2013,Red
814,Volnay 1er Cru 'Clos des Chênes' 2016,France,Volnay 1er Cru 'Clos des Chênes',Domaine Henri Delagrange et Fils,4.1,27,72.54,2016,Red
815,Les Corvées Arbois 2017,France,Arbois,Domaine Ratte,4.3,27,37.04,2017,Red
816,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Quintus,4.2,27,158.95,2016,Red
817,Beaune 1er Cru Clos des Ursules 2016,France,Beaune Premier Cru,Domaine des Héritiers Louis Jadot,4.0,27,66.93,2016,Red
818,Les Quartz Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Clos du Caillou,4.0,27,56.87,2017,Red
819,Les Terroirs Minervois 2016,France,Minervois,Calmel & Joseph,3.6,27,9.9,2016,Red
820,Chambolle-Musigny Vieilles Vignes 2016,France,Chambolle-Musigny,Frédéric Magnien,4.0,27,56.54,2016,Red
821,Domaine de Cassaigne Le Labyrinthe Côtes de Gascogne 2017,France,Côtes de Gascogne,Plaimont,3.5,27,5.62,2017,Red
822,Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,Château Lusseau,4.0,27,38.95,2005,Red
823,Les Fagnes Rouge 2015,France,Costières-de-Nîmes,Clos des Boutes,3.4,27,15.5,2015,Red
824,Chrysope 2013,France,Minervois,Domaine des Aires Hautes,3.1,27,9.95,2013,Red
825,Corton Clos des Cortons Faiveley Grand Cru (Monopole) 1995,France,Corton Grand Cru,Faiveley,3.9,27,149.0,1995,Red
826,Domaine de Cocol Côtes-du-Rhône 2016,France,Côtes-du-Rhône,Pellerin,3.6,27,8.99,2016,Red
827,Bonnes Mares Grand Cru 2014,France,Bonnes-Mares Grand Cru,Domaine Bruno Clair,4.3,27,291.46,2014,Red
828,Magrez Fombrauge Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,Château Fombrauge,4.5,27,219.95,2005,Red
829,Cuvée Spéciale Corbières 2018,France,Corbières,Château du Grand Caumont,3.9,27,8.45,2018,Red
830,Saint-Estèphe 2005,France,Saint-Estèphe,Château Domeyne,3.6,27,23.3,2005,Red
831,GT-1 Châteauneuf-du-Pape 2012,France,Châteauneuf-du-Pape,LePlan-Vermeersch,4.2,27,38.99,2012,Red
832,Saint-Estèphe 2013,France,Saint-Estèphe,Château de Pez,3.9,270,32.9,2013,Red
833,Gevrey-Chambertin 2015,France,Gevrey-Chambertin,Domaine Trapet,4.1,270,97.04,2015,Red
834,Margaux (Grand Cru Classé) 2016,France,Margaux,Château Lascombes,4.1,271,89.0,2016,Red
835,Nicolas Grenache Noir 2018,France,Côtes Catalanes,Domaine Lafage,3.7,272,8.72,2018,Red
836,Bandol Rouge 2015,France,Bandol,Gros' Noré,4.0,272,31.9,2015,Red
837,Moulin de Gassac Classic Rouge 2017,France,Hérault,Mas de Daumas Gassac,3.5,273,4.5,2017,Red
838,Aromes de Pavie Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,Château Pavie,4.1,273,428.65,2005,Red
839,L'Oratoire de Chasse-Spleen Moulis 2014,France,Moulis-en-Médoc,Château Chasse-Spleen,3.7,274,27.04,2014,Red
840,Margaux (Grand Cru Classé) 2015,France,Margaux,Château Malescot St. Exupery,4.3,274,87.95,2015,Red
841,Prestige Rouge 2017,France,Côtes de Provence,Minuty,3.9,274,18.9,2017,Red
842,Grenache 3 (Au Cube) 2017,France,Languedoc-Roussillon,Domaine Lafage,4.1,274,13.45,2017,Red
843,Saint-Estèphe (Grand Cru Classé) 2014,France,Saint-Estèphe,Château Montrose,4.4,275,154.99,2014,Red
844,Châteauneuf-du-Pape Chaupin 2012,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.2,276,54.0,2012,Red
845,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.3,277,79.95,2005,Red
846,Les Fiefs de Lagrange Saint-Julien 2016,France,Saint-Julien,Château Lagrange,3.9,277,29.95,2016,Red
847,Haut-Médoc 2013,France,Haut-Médoc,Château Sociando-Mallet,3.7,277,33.95,2013,Red
848,Pauillac (Grand Cru Classé) 2014,France,Pauillac,Château Duhart-Milon,4.1,278,125.26,2014,Red
849,Les Cépages Cabernet Sauvignon 2017,France,Pays d'Oc,Baron Philippe de Rothschild,3.3,279,8.78,2017,Red
850,Cuvée Vignals 2015,France,Minervois,Château Coupe-Roses,3.8,28,17.0,2015,Red
851,Chope le Coq 2015,France,Côtes du Tarn,Comte de Thun,3.5,28,9.26,2015,Red
852,Château de Varennes Sélection Parcellaire Beaujolais-Villages 2018,France,Beaujolais-Villages,Albert Bichot,3.8,28,7.95,2018,Red
853,Le Corbeau Côtes Catalanes 2014,France,Côtes du Roussillon Villages,Maison Jean Pla,3.3,28,8.69,2014,Red
854,L’Archange Saint-Émilion 2005,France,Saint-Émilion,Château L’Archange,4.4,28,69.95,2005,Red
855,Merlot - Cabernet Sauvignon Buzet 2017,France,Buzet,Lionel Osmin & Cie,4.2,28,8.9,2017,Red
856,Brouilly 2017,France,Brouilly,Richard Rottiers,3.7,28,14.43,2017,Red
857,Réserve Minervois La Livinière 2017,France,Minervois La Livinière,Domaine des Aires Hautes,3.9,28,10.95,2017,Red
858,En Sol Red 2015,France,Méditerranée,Domaine de la Tour du Bon,3.8,28,49.9,2015,Red
859,Pomerol 2016,France,Pomerol,Château Bonalgue,4.1,28,43.85,2016,Red
860,Les Saint-Georges Nuits-Saint-Georges 1er Cru 2015,France,Nuits-Saint-Georges Premier Cru,Domaine Robert Chevillon,4.1,28,113.39,2015,Red
861,Moulis-en-Médoc 2005,France,Moulis-en-Médoc,Château Duplessis,3.7,28,7.75,2005,Red
862,Chambolle-Musigny 2017,France,Chambolle-Musigny,Joseph Drouhin,4.0,28,64.24,2017,Red
863,Haut-Médoc (Grand Cru Classé) 2017,France,Haut-Médoc,Château Belgrave,3.3,28,34.12,2017,Red
864,Vignelacroix Rouge 2018,France,La Clape,Château Ricardelle,3.8,28,13.15,2018,Red
865,Mercurey 1er Cru 'Clos du Roy' 2017,France,Mercurey 1er Cru 'Le Clos du Roy',Jean-Pierre Charton,4.1,28,29.9,2017,Red
866,Les Fagnes Rouge 2014,France,Costières-de-Nîmes,Clos des Boutes,4.0,28,13.26,2014,Red
867,Les Picasses Chinon 2014,France,Chinon,Domaine Olga Raffault,4.0,280,21.9,2014,Red
868,Côte-Rôtie Les Bécasses 2014,France,Côte-Rôtie,M. Chapoutier,4.2,280,76.32,2014,Red
869,La Ponce Rasteau 2016,France,Rasteau,Domaine des Escaravailles,3.9,280,15.9,2016,Red
870,Saint-Émilion Grand Cru 2009,France,Saint-Émilion Grand Cru,Château Tour Baladoz,3.9,281,35.09,2009,Red
871,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Barde-Haut,3.9,281,50.95,2005,Red
872,Hommage à Jacques Perrin Châteauneuf-du-Pape 2013,France,Châteauneuf-du-Pape,Château de Beaucastel,4.4,282,387.97,2013,Red
873,Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château Grand Pascaud,3.5,283,7.75,2015,Red
874,Côtes du Rhône 2017,France,Côtes-du-Rhône,Xavier Vignon,3.7,283,8.95,2017,Red
875,Saint-Émilion Grand Cru 2008,France,Saint-Émilion Grand Cru,Château Puy-Blanquet,3.6,283,21.55,2008,Red
876,Plaisir de Siaurac Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Château Siaurac,3.8,283,13.5,2016,Red
877,Saint-Estèphe (Grand Cru Classé) 2013,France,Saint-Estèphe,Château Montrose,4.1,284,106.25,2013,Red
878,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Clos Fourtet,4.4,285,159.95,2010,Red
879,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Beau-Sejour Becot,4.2,285,75.06,2015,Red
880,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château Pavie Macquin,4.4,285,149.95,2010,Red
881,Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Lynch-Bages,4.3,2853,126.24,2011,Red
882,Marius Grenache - Syrah 2019,France,Pays d'Oc,M. Chapoutier,3.8,286,6.5,2019,Red
883,Les Cépages Cabernet Sauvignon 2012,France,Pays d'Oc,Baron Philippe de Rothschild,3.1,286,8.69,2012,Red
884,Saint-Estèphe 2014,France,Saint-Estèphe,Château La Commanderie,3.8,286,17.9,2014,Red
885,Médoc 2015,France,Médoc,Château Poitevin,3.6,287,14.7,2015,Red
886,Haut-Médoc 2001,France,Haut-Médoc,Château Malescasse,3.7,288,23.23,2001,Red
887,Moulis-en-Médoc 2016,France,Moulis-en-Médoc,Château Poujeaux,3.9,288,32.85,2016,Red
888,Médoc 2015,France,Médoc,Château Potensac,3.8,288,32.12,2015,Red
889,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château de Pressac,4.1,288,38.02,2016,Red
890,Margaux 2005,France,Margaux,Château La Tour de Mons,4.1,288,39.95,2005,Red
891,Côtes de Bordeaux 2016,France,Côtes de Bordeaux,Château Lafitte,3.9,288,14.23,2016,Red
892,Saint-Julien (Grand Cru Classé) 2012,France,Saint-Julien,Château Léoville Las Cases,4.3,289,155.48,2012,Red
893,Pic-Saint-Loup 2018,France,Pic-Saint-Loup,Mortiès,3.6,29,16.9,2018,Red
894,Abracadabrantesque 2014,France,Coteaux Varois en Provence,Domaine les Terres Promises,3.6,29,15.9,2014,Red
895,Le Coquin Merlot 2017,France,Malepère,La Louvière,3.1,29,7.9,2017,Red
896,S de Siran Margaux 2010,France,Margaux,Château Siran,3.7,29,21.4,2010,Red
897,Cuvée Prestige Côtes de Bourg 2015,France,Côtes de Bourg,Château Les Graves de Viaud,3.4,29,12.9,2015,Red
898,Côte-Rôtie Les Bécasses 2004,France,Côte-Rôtie,M. Chapoutier,4.1,29,47.5,2004,Red
899,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Château Destieux,4.0,29,55.71,2014,Red
900,Mercurey 1er Cru 'Le Clos L'Évêque' 2017,France,Mercurey 1er Cru 'Le Clos L'Evêque',Domaine de Suremain,4.0,29,31.19,2017,Red
901,Châteauneuf-Du-Pape Vieux Terron 2017,France,Châteauneuf-du-Pape,Alain Jaume,4.1,29,28.76,2017,Red
902,Les Terrasses Rouge 2011,France,Côtes de Provence,Vallombrosa,4.3,29,28.49,2011,Red
903,Syrah 2018,France,Pays d'Oc,La Forge Estate,3.7,29,7.27,2018,Red
904,Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château Les Pins de Bossuet,4.0,29,8.68,2015,Red
905,Bordeaux Rouge 2013,France,Bordeaux,Château Gravelier,3.4,29,6.29,2013,Red
906,Fleurie Hospice de Belleville 2016,France,Fleurie,Joseph Drouhin,3.3,29,14.9,2016,Red
907,Corbières Rouge 2017,France,Corbières,Domaine des Deux Cles,4.0,29,14.9,2017,Red
908,Le Pas de la Beaume Côtes-du-Rhône Rouge 2019,France,Côtes-du-Rhône,Camille Cayran,3.8,29,6.95,2019,Red
909,V Pinot Noir 2016,France,Alsace,René Muré,4.1,29,33.9,2016,Red
910,Vignes de Nicole Cabernet Sauvignon - Syrah Pays d'Oc 2018,France,Pays d'Oc,Paul Mas,3.7,290,7.5,2018,Red
911,Saint-Émilion Grand Cru (Grand Cru Classé) 2008,France,Saint-Émilion Grand Cru,Château Barde-Haut,4.0,290,31.95,2008,Red
912,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Branaire-Ducru,4.0,291,70.3,2016,Red
913,Saint-Estèphe 2011,France,Saint-Estèphe,Château La Commanderie,3.5,291,23.29,2011,Red
914,Les Planels 2016,France,Minervois La Livinière,Château Maris,4.0,291,23.2,2016,Red
915,Cabernet Sauvignon 2018,France,Pays d'Oc,Paul Mas,3.6,291,5.16,2018,Red
916,Le Canon du Maréchal Syrah - Grenache 2018,France,Rivesaltes,Cazes,3.5,292,9.35,2018,Red
917,Château La Croix Saint-Estèphe 2012,France,Saint-Estèphe,Château Le Crock,4.0,292,20.15,2012,Red
918,Graves Rouge 2014,France,Graves,Château Crabitey,3.6,292,14.9,2014,Red
919,Saint-Georges Saint-Émilion 2015,France,Saint-Georges-Saint-Émilion,Château Cap d’Or,3.9,293,27.25,2015,Red
920,Pauillac (Premier Grand Cru Classé) 2015,France,Pauillac,Château Mouton Rothschild,4.6,294,689.95,2015,Red
921,Le Clos Guillot Chinon 2015,France,Chinon,Bernard Baudry,3.8,294,44.36,2015,Red
922,Les 3 Cèdres Montagne-Saint-Émilion 2012,France,Montagne-Saint-Émilion,Baron Edmond de Rothschild,3.9,295,19.31,2012,Red
923,Lalande-de-Pomerol 2005,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.9,295,64.95,2005,Red
924,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Grand-Puy-Lacoste,4.2,296,85.0,2015,Red
925,Haut-Médoc 2011,France,Haut-Médoc,Château Fontesteau,3.8,296,18.86,2011,Red
926,Pessac-Léognan (Grand Cru Classé de Graves) 2000,France,Pessac-Léognan,Château de Fieuzal,4.1,296,60.08,2000,Red
927,Côte-Rôtie Le Gallet Blanc 2015,France,Côte-Rôtie,Francois Villard,4.3,296,42.0,2015,Red
928,Haut-Médoc 2015,France,Haut-Médoc,Château Belle-Vue,3.8,297,17.95,2015,Red
929,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Fleur Cardinale,4.0,297,66.65,2005,Red
930,Pessac-Léognan (Premier Grand Cru Classé) 2013,France,Pessac-Léognan,Château Haut-Brion,4.5,297,399.95,2013,Red
931,Côtes du Rhône Reserve 2018,France,Côtes-du-Rhône,Cellier des Dauphins,3.7,297,8.72,2018,Red
932,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Grand Mayne,4.1,298,75.95,2005,Red
933,D66 2015,France,Côtes Catalanes,Department 66,4.1,299,47.77,2015,Red
934,Plaisir de Siaurac Lalande-de-Pomerol 2015,France,Lalande-de-Pomerol,Château Siaurac,3.8,299,13.5,2015,Red
935,Margaux (Grand Cru Classé) 2015,France,Margaux,Château d'Issan,4.2,299,65.95,2015,Red
936,Les 8 Ouvrèes Nuits-Saint-Georges Premier Cru 'Aux Perdrix' 2013,France,Nuits-Saint-Georges 1er Cru 'Aux Perdrix',Domaine des Perdrix,4.3,30,124.7,2013,Red
937,Puisseguin Saint-Émilion 2014,France,Puisseguin-Saint-Émilion,Château Haut Saint Clair,3.8,30,16.96,2014,Red
938,Hermitage Rouge 2003,France,Hermitage,Tardieu-Laurent,4.3,30,129.95,2003,Red
939,Saga Pauillac 2009,France,Pauillac,Barons de Rothschild (Lafite),3.8,30,21.6,2009,Red
940,Grenache Noir 2017,France,Côtes Catalanes,Serre Romani,3.7,30,10.32,2017,Red
941,Réserve (de la Comtesse) Pauillac 2017,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.0,30,46.79,2017,Red
942,Châteauneuf-du-Pape Reserve 2016,France,Châteauneuf-du-Pape,Cellier des Princes,3.8,30,24.49,2016,Red
943,Roi des Lézards 2015,France,Côtes Catalanes,Domaine Les Enfants Sauvages,4.0,30,42.9,2015,Red
944,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2002,France,Saint-Émilion Grand Cru,La Mondotte,4.6,30,182.42,2002,Red
945,La Porte du Ciel Languedoc La Clape 2015,France,La Clape,Château la Négly,4.6,30,116.0,2015,Red
946,Argile Rouge 2018,France,Vins des Allobroges,Domaine des Ardoisieres,3.9,30,29.15,2018,Red
947,Pomerol 2016,France,Pomerol,Château Trotanoy,4.5,30,339.95,2016,Red
948,Charmes-Chambertin Grand Cru 2016,France,Charmes-Chambertin Grand Cru,Frédéric Magnien,4.2,30,174.49,2016,Red
949,Gevrey-Chambertin 2015,France,Gevrey-Chambertin,Bouchard Aîné & Fils,3.8,30,48.54,2015,Red
950,Mon Adour Madiran 2016,France,Madiran,Lionel Osmin & Cie,3.6,30,11.65,2016,Red
951,Côtes du Roussillon Villages 2014,France,Côtes du Roussillon Villages,Hecht & Bannier,3.6,30,14.45,2014,Red
952,Réserve Royale 2018,France,Languedoc-Roussillon,Anciens Temps,4.2,30,13.55,2018,Red
953,Clos de la Vieille Eglise Pomerol 2016,France,Pomerol,Jean-Louis Trocard,4.1,30,67.26,2016,Red
954,Luberon Rouge 2018,France,Luberon,Château la Canorgue,3.9,30,14.75,2018,Red
955,Classic Pinot Noir 2016,France,Alsace,Hugel,3.5,30,15.51,2016,Red
956,Grande Réserve Papale Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Paul Jourdan,3.9,30,38.02,2016,Red
957,Château Vieux Bonneau Montagne Saint-Émilion 2016,France,Montagne-Saint-Émilion,Franck Despagne,3.6,30,13.9,2016,Red
958,Les Lavières Savigny-lès-Beaune 1er Cru 2017,France,Savigny-lès-Beaune 1er Cru 'Les Lavières',Chandon de Briailles,4.1,30,59.9,2017,Red
959,Médoc 2016,France,Médoc,Château Clos du Moulin,3.9,30,13.9,2016,Red
960,Réserve (de la Comtesse) Pauillac 2016,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.0,300,72.4,2016,Red
961,Haut-Médoc 2016,France,Haut-Médoc,Château Charmail,3.8,301,18.9,2016,Red
962,Château Romassan Rouge 2012,France,Bandol,Domaines Ott,4.1,302,32.5,2012,Red
963,Domaine des Grands Chemins Crozes-Hermitage 2015,France,Crozes-Hermitage,Delas,4.0,303,25.24,2015,Red
964,Médoc 2005,France,Médoc,Château Rollan de By,3.9,303,34.95,2005,Red
965,Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Saint-Pierre,4.2,303,99.95,2005,Red
966,Médoc 2014,France,Médoc,Château Les Grands Chênes,3.6,304,22.22,2014,Red
967,Classique Luberon 2017,France,Luberon,Marrenon,3.5,305,6.75,2017,Red
968,Les Cédres Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,Paul Jaboulet Aîné,4.1,305,33.59,2015,Red
969,Pastourelle de Clerc Milon Pauillac 2010,France,Pauillac,Château Clerc Milon,4.2,305,70.72,2010,Red
970,Pomerol 2014,France,Pomerol,Château La Grave (Trigant de Boisset),4.2,306,49.88,2014,Red
971,La Dame de Montrose Saint-Estèphe 2015,France,Saint-Estèphe,Château Montrose,4.0,306,46.3,2015,Red
972,Médoc 2014,France,Médoc,Château Potensac,3.7,307,27.25,2014,Red
973,Haut-Médoc 2012,France,Haut-Médoc,Château Fontesteau,3.7,307,16.9,2012,Red
974,Cabernet Sauvignon 2018,France,Pays d'Oc,Les Jamelles,3.5,308,5.36,2018,Red
975,Saint-Julien (Grand Cru Classé) 2001,France,Saint-Julien,Château Langoa Barton,4.2,308,89.95,2001,Red
976,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Grand-Puy Ducasse,4.0,308,60.75,2015,Red
977,Baron de Brane Margaux 2011,France,Margaux,Château Brane-Cantenac,3.9,309,32.12,2011,Red
978,Saint-Émilion Grand Cru 2013,France,Saint-Émilion Grand Cru,La Dame de Onze Heures,4.3,31,37.04,2013,Red
979,Bourgogne Pinot Noir 2016,France,Bourgogne,Pascal Bouchard,3.4,31,16.5,2016,Red
980,Vieille Vigne Chambolle-Musigny Premier Cru 'Charmes' 2014,France,Chambolle-Musigny 1er Cru 'Les Charmes',Frédéric Magnien,4.1,31,77.01,2014,Red
981,Tradition Côtes du Roussillon Villages 2016,France,Côtes du Roussillon Villages,Domaine Boudau,3.7,31,9.26,2016,Red
982,Brouilly 2014,France,Brouilly,Bel Avenir,3.3,31,11.69,2014,Red
983,Crozes-Hermitage Rouge 2017,France,Crozes-Hermitage,Nicolas Perrin,3.8,31,17.9,2017,Red
984,Merlot - Syrah 2018,France,Côtes de Gascogne,Domaine du Mage,3.5,31,5.95,2018,Red
985,Sablet (L'Olivet) 2018,France,Côtes-du-Rhône-Villages 'Sablet',Notre Dame des Pallières,4.0,31,9.65,2018,Red
986,Nuits-Saint-Georges 2016,France,Nuits-Saint-Georges,Domaine Arnoux-Lachaux,3.8,31,69.26,2016,Red
987,Le Pinacle Syrah 2014,France,Côtes de Thongue,Sainte Rose,4.1,31,15.54,2014,Red
988,Les Amandiers 2016,France,Minervois La Livinière,Château Maris,4.1,31,77.01,2016,Red
989,Gevrey Chambertin 'En Créot' 2015,France,Gevrey-Chambertin,Marchand Grillot,4.2,31,52.3,2015,Red
990,Beaujolais-Villages 2018,France,Beaujolais-Villages,Antonin Rodet,3.5,31,10.68,2018,Red
991,Chateau Tour de Marchesseau Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Jean-Louis Trocard,3.8,31,13.91,2014,Red
992,Crozes-Ermitage Les Varonniers 2003,France,Crozes-Hermitage,M. Chapoutier,4.2,31,54.95,2003,Red
993,Pinot Noir Alsace 2018,France,Alsace,Wolfberger,3.0,31,9.74,2018,Red
994,Les Terroirs Faugères 2014,France,Faugères,Calmel & Joseph,3.5,31,7.75,2014,Red
995,Bordeaux 2016,France,Bordeaux,Château La Croix du Duc,3.5,310,6.73,2016,Red
996,Pessac-Léognan 2005,France,Pessac-Léognan,Château Larrivet Haut-Brion,4.1,310,57.95,2005,Red
